"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","implemented_redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","redirected_active_page","notes"
"/directory/vancouver-animal-emergency-and-referral-centre/","Vancouver Animal Emergency & Referral Centre - Veterinarian in Vancouver, BC | LeashFree.ca","Vancouver Animal Emergency & Referral Centre provides veterinary care for dogs and cats in Vancouver, BC.","1","1786","","","","","0","https://leashfree.ca/directory/vancouver-animal-emergency-and-referral-centre/","no","no",""
"/directory/vancouver-downtown-pet-hospital/","Vancouver Downtown Pet Hospital - Veterinarian in Vancouver, BC | LeashFree.ca","Vancouver Downtown Pet Hospital provides veterinary care for dogs and cats in Vancouver, BC.","1","1788","","","","","0","https://leashfree.ca/directory/vancouver-downtown-pet-hospital/","no","no",""
"/directory/vancouver-veterinary-hospital/","Vancouver Veterinary Hospital - Veterinarian in Vancouver, BC | LeashFree.ca","Vancouver Veterinary Hospital provides veterinary care for dogs and cats in Vancouver, BC.","1","1767","","","","","0","https://leashfree.ca/directory/vancouver-veterinary-hospital/","no","no",""
"/directory/vaughan-animal-services/","Vaughan Animal Services – Animal Shelter & Rescue in Vaughan | LeashFree.ca","Municipal animal services and shelter operation handling animal inquiries, adoption, lost pets and animal care services for Vaughan and partner communities.","1","2121","","","","","0","https://leashfree.ca/directory/vaughan-animal-services/","no","no",""
"/directory/vaughan-veterinary-clinic/","Vaughan Veterinary Clinic - Veterinarian in Maple, Ontario | LeashFree.ca","Vaughan Veterinary Clinic provides veterinary care for dogs and cats in Maple, Ontario.","1","1676","","","","","0","https://leashfree.ca/directory/vaughan-veterinary-clinic/","no","no",""
"/directory/vca-canada-17th-avenue-animal-hospital/","VCA Canada 17th Avenue Animal Hospital - Veterinarian in Calgary, AB | LeashFree.ca","VCA Canada 17th Avenue Animal Hospital provides veterinary care for dogs and cats in Calgary, AB.","1","1748","","","","","0","https://leashfree.ca/directory/vca-canada-17th-avenue-animal-hospital/","no","no",""
"/directory/vca-canada-askey-animal-hospital/","VCA Canada Askey Animal Hospital - Veterinarian in Burlington, Ontario | LeashFree.ca","VCA Canada Askey Animal Hospital provides veterinary care for dogs and cats in Burlington, Ontario.","1","1718","","","","","0","https://leashfree.ca/directory/vca-canada-askey-animal-hospital/","no","no",""
"/directory/vca-canada-barrie-veterinary-hospital/","VCA Canada Barrie Veterinary Hospital - Veterinarian in Barrie, Ontario | LeashFree.ca","VCA Canada Barrie Veterinary Hospital provides veterinary care for dogs and cats in Barrie, Ontario.","1","1763","","","","","0","https://leashfree.ca/directory/vca-canada-barrie-veterinary-hospital/","no","no",""
"/directory/vca-canada-bay-cities-animal-hospital/","VCA Canada Bay Cities Animal Hospital - Veterinarian in Burlington, Ontario | LeashFree.ca","VCA Canada Bay Cities Animal Hospital provides veterinary care for dogs and cats in Burlington, Ontario.","1","1783","","","","","0","https://leashfree.ca/directory/vca-canada-bay-cities-animal-hospital/","no","no",""
"/directory/vca-canada-burlington-animal-hospital/","VCA Burlington Animal Hospital – Veterinarian in Burlington, Ontario | LeashFree.ca","Full‑service veterinary care on Guelph Line in Burlington, including exams, dentistry, diagnostics and surgery.","1","1973","","","","","0","https://leashfree.ca/directory/vca-canada-burlington-animal-hospital/","no","no",""
"/directory/vca-canada-calgary-animal-referral-and-emergency-centre/","VCA Canada Calgary Animal Referral & Emergency Centre - Veterinarian in Calgary, AB | LeashFree.ca","VCA Canada Calgary Animal Referral & Emergency Centre provides veterinary care for dogs and cats in Calgary, AB.","1","1807","","","","","0","https://leashfree.ca/directory/vca-canada-calgary-animal-referral-and-emergency-centre/","no","no",""
"/directory/vca-canada-calgary-north-animal-hospital-and-24-hour-emergency-service/","VCA Canada Calgary North Animal Hospital & 24 Hour Emergency Service - Veterinarian in Calgary, AB | LeashFree.ca","VCA Canada Calgary North Animal Hospital & 24 Hour Emergency Service provides veterinary care for dogs and cats in Calgary, AB.","1","1920","","","","","0","https://leashfree.ca/directory/vca-canada-calgary-north-animal-hospital-and-24-hour-emergency-service/","no","no",""
"/directory/vca-canada-calgary-trail-animal-hospital/","VCA Canada Calgary Trail Animal Hospital - Veterinarian in Edmonton, AB | LeashFree.ca","VCA Canada Calgary Trail Animal Hospital provides veterinary care for dogs and cats in Edmonton, AB.","1","1783","","","","","0","https://leashfree.ca/directory/vca-canada-calgary-trail-animal-hospital/","no","no",""
"/directory/vca-canada-calgary-west-animal-hospital/","VCA Canada Calgary West Animal Hospital - Veterinarian in Calgary, AB | LeashFree.ca","VCA Canada Calgary West Animal Hospital provides veterinary care for dogs and cats in Calgary, AB.","1","1762","","","","","0","https://leashfree.ca/directory/vca-canada-calgary-west-animal-hospital/","no","no",""
"/directory/vca-canada-capital-city-animal-hospital/","VCA Canada Capital City Animal Hospital - Veterinarian in Edmonton, AB | LeashFree.ca","VCA Canada Capital City Animal Hospital provides veterinary care for dogs and cats in Edmonton, AB.","1","1768","","","","","0","https://leashfree.ca/directory/vca-canada-capital-city-animal-hospital/","no","no",""
"/directory/vca-canada-carp-road-animal-hospital/","VCA Canada Carp Road Animal Hospital - Veterinarian in Stittsville, Ontario | LeashFree.ca","VCA Canada Carp Road Animal Hospital provides veterinary care for dogs and cats in Stittsville, Ontario.","1","1777","","","","","0","https://leashfree.ca/directory/vca-canada-carp-road-animal-hospital/","no","no",""
"/directory/vca-canada-central-animal-hospital/","VCA Canada Central Animal Hospital - Veterinarian in Saskatoon, SK | LeashFree.ca","VCA Canada Central Animal Hospital provides veterinary care for dogs and cats in Saskatoon, SK.","1","1751","","","","","0","https://leashfree.ca/directory/vca-canada-central-animal-hospital/","no","no",""
"/directory/vca-canada-district-animal-hospital/","VCA Canada District Animal Hospital - Veterinarian in Calgary, AB | LeashFree.ca","VCA Canada District Animal Hospital provides veterinary care for dogs and cats in Calgary, AB.","1","1758","","","","","0","https://leashfree.ca/directory/vca-canada-district-animal-hospital/","no","no",""
"/directory/vca-canada-downtown-animal-hospital/","VCA Canada Downtown Animal Hospital - Veterinarian in Toronto, Ontario | LeashFree.ca","VCA Canada Downtown Animal Hospital provides veterinary care for dogs and cats in Toronto, Ontario.","1","1798","","","","","0","https://leashfree.ca/directory/vca-canada-downtown-animal-hospital/","no","no",""
"/directory/vca-canada-guardian-veterinary-centre/","VCA Canada Guardian Veterinary Centre - Veterinarian in Edmonton, AB | LeashFree.ca","VCA Canada Guardian Veterinary Centre provides veterinary care for dogs and cats in Edmonton, AB.","1","1728","","","","","0","https://leashfree.ca/directory/vca-canada-guardian-veterinary-centre/","no","no",""
"/directory/vca-canada-jackson-creek-animal-hospital/","VCA Canada Jackson Creek Animal Hospital - Veterinarian in Peterborough, Ontario | LeashFree.ca","VCA Canada Jackson Creek Animal Hospital provides veterinary care for dogs and cats in Peterborough, Ontario.","1","1896","","","","","0","https://leashfree.ca/directory/vca-canada-jackson-creek-animal-hospital/","no","no",""
"/directory/vca-canada-mayfield-animal-hospital/","VCA Canada Mayfield Animal Hospital - Veterinarian in Edmonton, AB | LeashFree.ca","VCA Canada Mayfield Animal Hospital provides veterinary care for dogs and cats in Edmonton, AB.","1","1754","","","","","0","https://leashfree.ca/directory/vca-canada-mayfield-animal-hospital/","no","no",""
"/directory/vca-canada-north-shore-animal-hospital/","VCA Canada North Shore Animal Hospital - Veterinarian in North Vancouver, BC | LeashFree.ca","VCA Canada North Shore Animal Hospital provides veterinary care for dogs and cats in North Vancouver, BC.","1","1770","","","","","0","https://leashfree.ca/directory/vca-canada-north-shore-animal-hospital/","no","no",""
"/directory/vca-canada-oshawa-animal-hospital/","VCA Canada Oshawa Animal Hospital - Veterinarian in Oshawa, Ontario | LeashFree.ca","VCA Canada Oshawa Animal Hospital provides veterinary care for dogs and cats in Oshawa, Ontario.","1","1718","","","","","0","https://leashfree.ca/directory/vca-canada-oshawa-animal-hospital/","no","no",""
"/directory/vca-canada-richmond-hill-animal-hospital/","VCA Canada Richmond Hill Animal Hospital - Veterinarian in Richmond Hill, Ontario | LeashFree.ca","VCA Canada Richmond Hill Animal Hospital provides veterinary care for dogs and cats in Richmond Hill, Ontario.","1","1826","","","","","0","https://leashfree.ca/directory/vca-canada-richmond-hill-animal-hospital/","no","no",""
"/directory/vca-canada-vancouver-animal-wellness-hospital/","VCA Canada Vancouver Animal Wellness Hospital - Veterinarian in Vancouver, BC | LeashFree.ca","VCA Canada Vancouver Animal Wellness Hospital provides veterinary care for dogs and cats in Vancouver, BC.","1","1786","","","","","0","https://leashfree.ca/directory/vca-canada-vancouver-animal-wellness-hospital/","no","no",""
"/directory/vedder-mountain-veterinary-clinic/","Vedder Mountain Veterinary Clinic - Veterinarian in Chilliwack, BC | LeashFree.ca","Vedder Mountain Veterinary Clinic provides veterinary care for dogs and cats in Chilliwack, BC.","1","1766","","","","","0","https://leashfree.ca/directory/vedder-mountain-veterinary-clinic/","no","no",""
"/directory/vegreville-veterinary-clinic/","Vegreville Veterinary Clinic - Veterinarian in Vegreville, AB | LeashFree.ca","Vegreville Veterinary Clinic provides veterinary care for dogs and cats in Vegreville, AB.","1","1701","","","","","0","https://leashfree.ca/directory/vegreville-veterinary-clinic/","no","no",""
"/directory/vermilion-veterinary-clinic/","Vermilion Veterinary Clinic - Veterinarian in Vermilion, AB | LeashFree.ca","Vermilion Veterinary Clinic provides veterinary care for dogs and cats in Vermilion, AB.","1","1696","","","","","0","https://leashfree.ca/directory/vermilion-veterinary-clinic/","no","no",""
"/directory/vernon-veterinary-clinic/","Vernon Veterinary Clinic - Veterinarian in Vernon, BC | LeashFree.ca","Vernon Veterinary Clinic provides veterinary care for dogs and cats in Vernon, BC.","1","1811","","","","","0","https://leashfree.ca/directory/vernon-veterinary-clinic/","no","no",""
"/directory/vetderm-clinic-st-albert/","VetDERM Clinic - St. Albert - Veterinarian in St. Albert, AB | LeashFree.ca","VetDERM Clinic - St. Albert provides veterinary care for dogs and cats in St. Albert, AB.","1","1775","","","","","0","https://leashfree.ca/directory/vetderm-clinic-st-albert/","no","no",""
"/directory/veterinary-emergency-and-referral-hospital-of-west-toronto/","Veterinary Emergency and Referral Hospital of West Toronto - Veterinarian in Etobicoke, Ontario | LeashFree.ca","Veterinary Emergency and Referral Hospital of West Toronto provides veterinary care for dogs and cats in Etobicoke, Ontario.","1","1902","","","","","0","https://leashfree.ca/directory/veterinary-emergency-and-referral-hospital-of-west-toronto/","no","no",""
"/directory/veterinary-emergency-clinic-and-referral-centre/","Veterinary Emergency Clinic and Referral Centre - Veterinarian in Toronto, Ontario | LeashFree.ca","Veterinary Emergency Clinic and Referral Centre provides veterinary care for dogs and cats in Toronto, Ontario.","1","1858","","","","","0","https://leashfree.ca/directory/veterinary-emergency-clinic-and-referral-centre/","no","no",""
"/directory/veterinary-emergency-clinic-of-york-region/","Veterinary Emergency Clinic of York Region - Veterinarian in Newmarket, Ontario | LeashFree.ca","Veterinary Emergency Clinic of York Region provides veterinary care for dogs and cats in Newmarket, Ontario.","1","1789","","","","","0","https://leashfree.ca/directory/veterinary-emergency-clinic-of-york-region/","no","no",""
"/directory/victoria-veterinary-clinic/","Victoria Veterinary Clinic - Veterinarian in Regina, SK | LeashFree.ca","Victoria Veterinary Clinic provides veterinary care for dogs and cats in Regina, SK.","1","1772","","","","","0","https://leashfree.ca/directory/victoria-veterinary-clinic/","no","no",""
"/directory/viking-veterinary-clinic/","Viking Veterinary Clinic - Veterinarian in Viking, AB | LeashFree.ca","Viking Veterinary Clinic provides veterinary care for dogs and cats in Viking, AB.","1","1675","","","","","0","https://leashfree.ca/directory/viking-veterinary-clinic/","no","no",""
"/directory/village-cat-clinic/","Village Cat Clinic - Veterinarian in Ancaster, Ontario | LeashFree.ca","Village Cat Clinic provides veterinary care for dogs and cats in Ancaster, Ontario.","1","1651","","","","","0","https://leashfree.ca/directory/village-cat-clinic/","no","no",""
"/directory/virden-animal-hospital/","Virden Animal Hospital - Veterinarian in Virden, Manitoba | LeashFree.ca","Virden Animal Hospital provides veterinary care for dogs and cats in Virden, Manitoba.","1","1897","","","","","0","https://leashfree.ca/directory/virden-animal-hospital/","no","no",""
"/directory/vista-park-animal-hospital/","Vista Park Animal Hospital - Veterinarian in Stouffville, Ontario | LeashFree.ca","Vista Park Animal Hospital provides veterinary care for dogs and cats in Stouffville, Ontario.","1","1695","","","","","0","https://leashfree.ca/directory/vista-park-animal-hospital/","no","no",""
"/directory/wainwright-veterinary-services/","Wainwright Veterinary Services - Veterinarian in Wainwright, AB | LeashFree.ca","Wainwright Veterinary Services provides veterinary care for dogs and cats in Wainwright, AB.","1","1678","","","","","0","https://leashfree.ca/directory/wainwright-veterinary-services/","no","no",""
"/directory/walden-animal-hospital/","Walden Animal Hospital - Veterinarian in Lively, Ontario | LeashFree.ca","Walden Animal Hospital provides veterinary care for dogs and cats in Lively, Ontario.","1","1780","","","","","0","https://leashfree.ca/directory/walden-animal-hospital/","no","no",""
"/directory/walker-road-animal-hospital/","Walker Road Animal Hospital - Veterinarian in Windsor, Ontario | LeashFree.ca","Walker Road Animal Hospital provides veterinary care for dogs and cats in Windsor, Ontario.","1","1717","","","","","0","https://leashfree.ca/directory/walker-road-animal-hospital/","no","no",""
"/directory/walkerton-hanover-veterinary-clinic/","Walkerton-Hanover Veterinary Clinic - Veterinarian in Walkerton, Ontario | LeashFree.ca","Walkerton-Hanover Veterinary Clinic provides veterinary care for dogs and cats in Walkerton, Ontario.","1","1787","","","","","0","https://leashfree.ca/directory/walkerton-hanover-veterinary-clinic/","no","no",""
"/directory/warman-veterinary-services/","Warman Veterinary Services - Veterinarian in Saskatoon, SK | LeashFree.ca","Warman Veterinary Services provides veterinary care for dogs and cats in Saskatoon, SK.","1","1782","","","","","0","https://leashfree.ca/directory/warman-veterinary-services/","no","no",""
"/directory/wasaga-beach-veterinary-clinic/","Wasaga Beach Veterinary Clinic - Veterinarian in Wasaga Beach, Ontario | LeashFree.ca","Wasaga Beach Veterinary Clinic provides veterinary care for dogs and cats in Wasaga Beach, Ontario.","1","1813","","","","","0","https://leashfree.ca/directory/wasaga-beach-veterinary-clinic/","no","no",""
"/directory/wascana-animal-hospital/","Wascana Animal Hospital - Veterinarian in Regina, SK | LeashFree.ca","Wascana Animal Hospital provides veterinary care for dogs and cats in Regina, SK.","1","1817","","","","","0","https://leashfree.ca/directory/wascana-animal-hospital/","no","no",""
"/directory/wcvm-veterinary-medical-centre/","WCVM Veterinary Medical Centre - Veterinarian in Saskatoon, SK | LeashFree.ca","WCVM Veterinary Medical Centre provides veterinary care for dogs and cats in Saskatoon, SK.","1","1836","","","","","0","https://leashfree.ca/directory/wcvm-veterinary-medical-centre/","no","no",""
"/directory/weir-veterinary-services/","Weir Veterinary Services - Veterinarian in Lloydminster, AB | LeashFree.ca","Weir Veterinary Services provides veterinary care for dogs and cats in Lloydminster, AB.","1","1739","","","","","0","https://leashfree.ca/directory/weir-veterinary-services/","no","no",""
"/directory/welland-animal-hospital/","Welland Animal Hospital - Veterinarian in Welland, Ontario | LeashFree.ca","Welland Animal Hospital provides veterinary care for dogs and cats in Welland, Ontario.","1","1809","","","","","0","https://leashfree.ca/directory/welland-animal-hospital/","no","no",""
"/directory/wellington-animal-hospital/","Wellington Animal Hospital - Veterinarian in Woodstock, Ontario | LeashFree.ca","Wellington Animal Hospital provides veterinary care for dogs and cats in Woodstock, Ontario.","1","1617","","","","","0","https://leashfree.ca/directory/wellington-animal-hospital/","no","no",""
"/directory/wellington-veterinary-services/","Wellington Veterinary Services - Veterinarian in Elora, Ontario | LeashFree.ca","Wellington Veterinary Services provides veterinary care for dogs and cats in Elora, Ontario.","1","1787","","","","","0","https://leashfree.ca/directory/wellington-veterinary-services/","no","no",""
"/directory/west-brant-animal-hospital/","West Brant Animal Hospital - Veterinarian in Brantford, Ontario | LeashFree.ca","West Brant Animal Hospital provides veterinary care for dogs and cats in Brantford, Ontario.","1","1857","","","","","0","https://leashfree.ca/directory/west-brant-animal-hospital/","no","no",""
"/directory/west-carleton-animal-hospital/","West Carleton Animal Hospital - Veterinarian in Carp, Ontario | LeashFree.ca","West Carleton Animal Hospital provides veterinary care for dogs and cats in Carp, Ontario.","1","1666","","","","","0","https://leashfree.ca/directory/west-carleton-animal-hospital/","no","no",""
"/directory/west-coast-animal-veterinary-emergency-specialty-hospital/","West Coast Animal Veterinary Emergency Specialty Hospital - Veterinarian in Langford, BC | LeashFree.ca","West Coast Animal Veterinary Emergency Specialty Hospital provides veterinary care for dogs and cats in Langford, BC.","1","1916","","","","","0","https://leashfree.ca/directory/west-coast-animal-veterinary-emergency-specialty-hospital/","no","no",""
"/directory/west-county-animal-clinic/","West County Animal Clinic - Veterinarian in Beaverlodge, AB | LeashFree.ca","West County Animal Clinic provides veterinary care for dogs and cats in Beaverlodge, AB.","1","1741","","","","","0","https://leashfree.ca/directory/west-county-animal-clinic/","no","no",""
"/directory/west-kelowna-veterinary-hospital/","West Kelowna Veterinary Hospital - Veterinarian in West Kelowna, BC | LeashFree.ca","West Kelowna Veterinary Hospital provides veterinary care for dogs and cats in West Kelowna, BC.","1","1795","","","","","0","https://leashfree.ca/directory/west-kelowna-veterinary-hospital/","no","no",""
"/directory/west-kootenay-animal-hospital/","West Kootenay Animal Hospital - Veterinarian in Trail, BC | LeashFree.ca","West Kootenay Animal Hospital provides veterinary care for dogs and cats in Trail, BC.","1","1834","","","","","0","https://leashfree.ca/directory/west-kootenay-animal-hospital/","no","no",""
"/directory/west-leduc-veterinary-clinic/","West Leduc Veterinary Clinic - Veterinarian in Leduc, AB | LeashFree.ca","West Leduc Veterinary Clinic provides veterinary care for dogs and cats in Leduc, AB.","1","1773","","","","","0","https://leashfree.ca/directory/west-leduc-veterinary-clinic/","no","no",""
"/directory/west-london-pet-hospital/","West London Pet Hospital - Veterinarian in London, Ontario | LeashFree.ca","West London Pet Hospital provides veterinary care for dogs and cats in London, Ontario.","1","1682","","","","","0","https://leashfree.ca/directory/west-london-pet-hospital/","no","no",""
"/directory/west-niagara-animal-hospital/","West Niagara Animal Hospital - Veterinarian in Lincoln, Ontario | LeashFree.ca","West Niagara Animal Hospital provides veterinary care for dogs and cats in Lincoln, Ontario.","1","1743","","","","","0","https://leashfree.ca/directory/west-niagara-animal-hospital/","no","no",""
"/directory/west-park-animal-hospital/","West Park Animal Hospital - Veterinarian in Hamilton, Ontario | LeashFree.ca","West Park Animal Hospital provides veterinary care for dogs and cats in Hamilton, Ontario.","1","1820","","","","","0","https://leashfree.ca/directory/west-park-animal-hospital/","no","no",""
"/directory/westbank-animal-care-hospital/","Westbank Animal Care Hospital - Veterinarian in West Kelowna, BC | LeashFree.ca","Westbank Animal Care Hospital provides veterinary care for dogs and cats in West Kelowna, BC.","1","1768","","","","","0","https://leashfree.ca/directory/westbank-animal-care-hospital/","no","no",""
"/directory/westboro-animal-hospital/","Westboro Animal Hospital - Veterinarian in Ottawa, Ontario | LeashFree.ca","Westboro Animal Hospital provides veterinary care for dogs and cats in Ottawa, Ontario.","1","1799","","","","","0","https://leashfree.ca/directory/westboro-animal-hospital/","no","no",""
"/directory/westbridge-veterinary-hospital-mississauga/","Westbridge Veterinary Hospital – Veterinarian in Mississauga | LeashFree.ca","Westbridge Veterinary Hospital in Mississauga provides comprehensive veterinary services, including wellness, surgery, diagnostics, and dentistry for dogs and cats.","1","2496","","","","","0","https://leashfree.ca/directory/westbridge-veterinary-hospital-mississauga/","no","no",""
"/directory/westgate-animal-hospital/","Westgate Animal Hospital - Veterinarian in Maple Ridge, BC | LeashFree.ca","Westgate Animal Hospital provides veterinary care for dogs and cats in Maple Ridge, BC.","1","1775","","","","","0","https://leashfree.ca/directory/westgate-animal-hospital/","no","no",""
"/directory/westlock-veterinary-center/","Westlock Veterinary Center - Veterinarian in Westlock, AB | LeashFree.ca","Westlock Veterinary Center provides veterinary care for dogs and cats in Westlock, AB.","1","1791","","","","","0","https://leashfree.ca/directory/westlock-veterinary-center/","no","no",""
"/directory/westmorland-animal-hospital/","Westmorland Animal Hospital - Veterinarian in Sackville, New Brunswick | LeashFree.ca","Westmorland Animal Hospital provides veterinary care for dogs and cats in Sackville, New Brunswick.","1","1909","","","","","0","https://leashfree.ca/directory/westmorland-animal-hospital/","no","no",""
"/directory/westport-veterinary-services/","Westport Veterinary Services - Veterinarian in Westport, Ontario | LeashFree.ca","Westport Veterinary Services provides veterinary care for dogs and cats in Westport, Ontario.","1","1716","","","","","0","https://leashfree.ca/directory/westport-veterinary-services/","no","no",""
"/directory/wetaskiwin-animal-clinic/","Wetaskiwin Animal Clinic - Veterinarian in Wetaskiwin, AB | LeashFree.ca","Wetaskiwin Animal Clinic provides veterinary care for dogs and cats in Wetaskiwin, AB.","1","1773","","","","","0","https://leashfree.ca/directory/wetaskiwin-animal-clinic/","no","no",""
"/directory/wetaskiwin-veterinary-hospital/","Wetaskiwin Veterinary Hospital - Veterinarian in Wetaskiwin, AB | LeashFree.ca","Wetaskiwin Veterinary Hospital provides veterinary care for dogs and cats in Wetaskiwin, AB.","1","1711","","","","","0","https://leashfree.ca/directory/wetaskiwin-veterinary-hospital/","no","no",""
"/directory/wheat-city-veterinary-clinic/","Wheat City Veterinary Clinic - Veterinarian in Brandon, Manitoba | LeashFree.ca","Wheat City Veterinary Clinic provides veterinary care for dogs and cats in Brandon, Manitoba.","1","1880","","","","","0","https://leashfree.ca/directory/wheat-city-veterinary-clinic/","no","no",""
"/directory/whispering-hearts-horse-rescue/","Whispering Hearts Horse Rescue – Animal Shelter & Rescue in Haldimand | LeashFree.ca","Registered horse rescue near Hagersville providing shelter, rehabilitation, adoption support and sanctuary care for horses in need.","1","2009","","","","","0","https://leashfree.ca/directory/whispering-hearts-horse-rescue/","no","no",""
"/directory/whitby-animal-hospital/","Whitby Animal Hospital - Veterinarian in Whitby, Ontario | LeashFree.ca","Whitby Animal Hospital provides veterinary care for dogs and cats in Whitby, Ontario.","1","1736","","","","","0","https://leashfree.ca/directory/whitby-animal-hospital/","no","no",""
"/directory/whitby-animal-services-centre/","Whitby Animal Services Centre – Animal Shelter & Rescue in Whitby | LeashFree.ca","Municipal animal services centre providing animal adoption, lost pet support and 24-hour emergency response for urgent animal situations in Whitby.","1","2114","","","","","0","https://leashfree.ca/directory/whitby-animal-services-centre/","no","no",""
"/directory/whitecourt-veterinary-clinic/","Whitecourt Veterinary Clinic - Veterinarian in Whitecourt, AB | LeashFree.ca","Whitecourt Veterinary Clinic provides veterinary care for dogs and cats in Whitecourt, AB.","1","1762","","","","","0","https://leashfree.ca/directory/whitecourt-veterinary-clinic/","no","no",""
"/directory/wiarton-animal-hospital/","Wiarton Animal Hospital - Veterinarian in Wiarton, Ontario | LeashFree.ca","Wiarton Animal Hospital provides veterinary care for dogs and cats in Wiarton, Ontario.","1","1656","","","","","0","https://leashfree.ca/directory/wiarton-animal-hospital/","no","no",""
"/directory/wilson-street-veterinary-clinic/","Wilson Street Veterinary Clinic - Veterinarian in Ancaster, Ontario | LeashFree.ca","Wilson Street Veterinary Clinic provides veterinary care for dogs and cats in Ancaster, Ontario.","1","1752","","","","","0","https://leashfree.ca/directory/wilson-street-veterinary-clinic/","no","no",""
"/directory/windsor-essex-county-humane-society/","Windsor/Essex County Humane Society – Animal Shelter & Rescue in Windsor | LeashFree.ca","Animal welfare organization providing rescue, sheltering, adoption, reunification and spay/neuter support in Windsor and Essex County.","1","2117","","","","","0","https://leashfree.ca/directory/windsor-essex-county-humane-society/","no","no",""
"/directory/wingham-veterinary-clinic/","Wingham Veterinary Clinic - Veterinarian in Wingham, Ontario | LeashFree.ca","Wingham Veterinary Clinic provides veterinary care for dogs and cats in Wingham, Ontario.","1","1708","","","","","0","https://leashfree.ca/directory/wingham-veterinary-clinic/","no","no",""
"/directory/wings-wildlife-rehabilitation-centre/","Wings Wildlife Rehabilitation Centre – Animal Shelter & Rescue in Amherstburg | LeashFree.ca","Wildlife rehabilitation centre in Amherstburg providing specialized care for native wild birds and emergency placement guidance for some mammals.","1","2435","","","","","0","https://leashfree.ca/directory/wings-wildlife-rehabilitation-centre/","no","no",""
"/directory/winkler-veterinary-clinic/","Winkler Veterinary Clinic - Veterinarian in Winkler, Manitoba | LeashFree.ca","Winkler Veterinary Clinic provides veterinary care for dogs and cats in Winkler, Manitoba.","1","1752","","","","","0","https://leashfree.ca/directory/winkler-veterinary-clinic/","no","no",""
"/directory/winnipeg-animal-emergency-hospital/","Winnipeg Animal Emergency Hospital - Veterinarian in Winnipeg, Manitoba | LeashFree.ca","Winnipeg Animal Emergency Hospital provides veterinary care for dogs and cats in Winnipeg, Manitoba.","1","1959","","","","","0","https://leashfree.ca/directory/winnipeg-animal-emergency-hospital/","no","no",""
"/directory/wolfville-animal-hospital/","Wolfville Animal Hospital - Veterinarian in Wolfville, Nova Scotia | LeashFree.ca","Wolfville Animal Hospital provides veterinary care for dogs and cats in Wolfville, Nova Scotia.","1","1854","","","","","0","https://leashfree.ca/directory/wolfville-animal-hospital/","no","no",""
"/directory/wood-buffalo-small-animal-hospital/","Wood Buffalo Small Animal Hospital - Veterinarian in Fort McMurray, AB | LeashFree.ca","Wood Buffalo Small Animal Hospital provides veterinary care for dogs and cats in Fort McMurray, AB.","1","1757","","","","","0","https://leashfree.ca/directory/wood-buffalo-small-animal-hospital/","no","no",""
"/directory/woodbridge-animal-hospital/","Woodbridge Animal Hospital - Veterinarian in Woodbridge, Ontario | LeashFree.ca","Woodbridge Animal Hospital provides veterinary care for dogs and cats in Woodbridge, Ontario.","1","1812","","","","","0","https://leashfree.ca/directory/woodbridge-animal-hospital/","no","no",""
"/directory/woodlands-wildlife-sanctuary/","Woodlands Wildlife Sanctuary – Animal Shelter & Rescue in Minden Hills | LeashFree.ca","Minden Hills wildlife rehabilitation sanctuary helping injured and orphaned wildlife through care, rehabilitation and release programs.","1","2446","","","","","0","https://leashfree.ca/directory/woodlands-wildlife-sanctuary/","no","no",""
"/directory/woodstock-veterinary-clinic/","Woodstock Veterinary Clinic - Veterinarian in Woodstock, New Brunswick | LeashFree.ca","Woodstock Veterinary Clinic provides veterinary care for dogs and cats in Woodstock, New Brunswick.","1","1938","","","","","0","https://leashfree.ca/directory/woodstock-veterinary-clinic/","no","no",""
"/directory/woodstock-veterinary-hospital/","Woodstock Veterinary Hospital - Veterinarian in Woodstock, Ontario | LeashFree.ca","Woodstock Veterinary Hospital provides veterinary care for dogs and cats in Woodstock, Ontario.","1","1755","","","","","0","https://leashfree.ca/directory/woodstock-veterinary-hospital/","no","no",""
"/directory/yates-veterinary-hospital/","Yates Veterinary Hospital - Veterinarian in Woodstock, Ontario | LeashFree.ca","Yates Veterinary Hospital provides veterinary care for dogs and cats in Woodstock, Ontario.","1","1783","","","","","0","https://leashfree.ca/directory/yates-veterinary-hospital/","no","no",""
"/directory/yonge-and-st-clair-veterinary-hospital/","Yonge & St. Clair Veterinary Hospital - Veterinarian in Toronto, Ontario | LeashFree.ca","Yonge & St. Clair Veterinary Hospital provides veterinary care for dogs and cats in Toronto, Ontario.","1","1842","","","","","0","https://leashfree.ca/directory/yonge-and-st-clair-veterinary-hospital/","no","no",""
"/directory/yonge-street-animal-hospital/","Yonge Street Animal Hospital - Veterinarian in Toronto, Ontario | LeashFree.ca","Yonge Street Animal Hospital provides veterinary care for dogs and cats in Toronto, Ontario.","1","1757","","","","","0","https://leashfree.ca/directory/yonge-street-animal-hospital/","no","no",""
"/directory/yorkton-animal-health-centre/","Yorkton Animal Health Centre - Veterinarian in Yorkton, SK | LeashFree.ca","Yorkton Animal Health Centre provides veterinary care for dogs and cats in Yorkton, SK.","1","1730","","","","","0","https://leashfree.ca/directory/yorkton-animal-health-centre/","no","no",""
